1.30103,nan
3.59363,nan
3.50086,nan
3.14289,nan
3.86761,nan
3.56792,nan
3.76657,nan
3.67572,nan
3.62703,nan
3.60720,nan
3.69354,nan
4.03066,nan
3.70533,nan
3.56633,nan
3.62757,nan
3.57839,nan
1.30140,nan
3.77524,nan
3.59350,nan
3.65413,nan
1.67234,nan
3.66808,nan
3.58001,nan
3.66208,nan
3.59210,nan
3.69759,nan
3.82510,nan
3.13893,nan
3.79465,nan
3.69416,nan
3.08357,0.08128
3.75192,nan
3.70132,nan
3.64758,0.10325
3.62269,nan
3.73358,nan
3.80423,nan
3.33388,nan
3.53784,nan
3.67799,nan
3.75828,nan
2.94702,nan
3.40682,nan
3.46001,nan
3.64860,nan
3.46962,nan
3.75323,nan
3.78407,nan
3.68629,nan
3.40953,nan
3.69841,nan
3.53711,nan
3.77289,nan
3.60098,nan
3.55763,nan
1.60468,nan
1.30110,nan
1.38294,nan
1.49810,nan
1.38310,nan
1.30103,nan
1.30103,nan
1.30103,nan
1.54132,nan
1.30103,nan
3.32699,nan
1.30103,nan
1.30103,nan
1.30103,nan
1.68890,nan
1.67188,nan
1.45149,nan
1.30103,nan
1.45559,nan
1.30103,nan
1.44910,nan
1.48535,nan
1.53488,nan
1.66183,0.22682
1.30103,nan
1.30103,nan
1.29928,nan
1.30190,nan
1.30103,nan
1.64249,nan
1.30107,nan
1.30103,nan
1.52134,nan
1.54003,nan
1.54815,nan
1.30611,nan
1.30298,nan
1.52788,nan
1.90766,nan
1.29298,nan
1.83702,nan
1.30408,nan
1.45040,nan
1.30110,nan
1.60708,nan
1.30153,nan
1.57316,nan
1.42820,nan
1.60735,nan
1.65476,nan
1.30103,nan
1.48033,nan
1.30324,nan
1.30109,nan
1.39222,nan
1.41817,nan
1.63842,nan
1.45467,nan
1.30103,nan
1.42742,nan
1.30103,nan
1.30103,nan
1.30103,nan
1.57713,nan
1.30103,nan
1.30103,nan
1.38126,nan
1.30113,nan
1.30103,nan
1.30103,nan
1.41991,nan
1.41991,nan
1.54958,nan
1.30103,nan
1.37973,nan
1.30103,nan
1.30554,nan
1.30007,nan
1.56516,nan
2.03963,nan
1.69697,nan
1.30111,nan
1.30103,nan
1.61819,nan
1.30106,nan
1.52519,nan
1.30376,nan
1.30110,nan
1.30121,nan
1.56284,nan
1.30103,nan
1.49498,nan
1.30103,nan
1.57330,nan
1.30103,nan
1.30103,nan
1.39776,nan
1.86671,nan
1.50471,nan
1.30103,nan
3.43372,nan
1.57923,nan
1.54159,nan
1.30439,nan
1.30103,nan
1.69044,nan
2.16694,nan
1.44033,nan
1.30103,nan
1.40629,nan
1.34792,nan
1.39567,nan
1.30103,nan
1.30107,nan
1.57378,nan
1.30239,nan
1.55144,nan
2.63844,nan
1.31210,nan
1.30110,nan
1.44789,nan
1.40464,nan
1.76616,nan
1.47204,nan
1.30354,nan
1.30247,nan
1.50418,nan
1.30103,nan
1.30023,nan
1.30275,nan
1.68502,nan
1.77993,nan
1.96894,nan
1.48660,nan
1.30103,nan
1.57278,nan
1.57407,nan
1.60031,nan
1.60850,nan
1.30103,nan
1.30103,nan
1.39034,nan
1.61112,nan
1.30103,nan
1.30349,nan
1.30103,nan
1.52403,nan
1.30214,nan
1.30103,nan
1.30103,nan
1.45310,nan
1.30370,nan
1.31364,nan
1.62920,nan
1.30630,nan
1.30103,nan
1.58717,nan
1.48065,nan
1.59809,nan
1.58694,nan
1.30103,nan
1.30187,nan
1.30103,nan
1.61063,nan
1.30103,nan
1.30103,nan
1.53609,nan
1.44066,nan
1.43489,nan
1.29972,nan
1.55218,nan
1.30103,nan
1.30103,nan
1.30181,nan
1.58796,nan
1.30110,nan
1.30103,nan
1.30103,nan
1.29860,nan
1.30103,nan
1.30103,nan
1.30073,nan
1.60136,nan
3.46797,nan
1.30289,nan
1.30948,nan
1.54865,nan
1.46155,nan
1.30018,nan
1.40366,nan
1.55981,nan
1.63896,nan
1.30103,nan
1.56268,nan
1.69486,nan
1.30109,nan
1.53101,nan
1.30184,nan
3.25371,nan
1.62761,nan
1.30137,nan
1.46517,nan
1.30148,nan
1.57739,nan
1.59809,nan
1.30103,nan
1.52594,nan
1.48569,nan
1.30103,nan
1.65582,nan
1.63803,nan
1.47476,nan
1.30103,nan
1.45105,nan
1.30103,nan
1.60961,nan
1.29929,nan
1.43697,nan
1.38469,nan
1.30103,nan
1.30109,nan
2.19737,nan
1.30112,nan
1.29921,nan
1.60257,nan
1.30103,nan
1.46369,nan
1.30103,nan
1.47377,nan
1.30103,nan
1.30103,nan
3.62199,0.10149
3.36309,nan
1.52251,nan
3.48644,nan
3.42648,nan
1.39268,nan
3.62253,nan
1.30103,nan
3.54263,nan
3.53573,nan
1.50205,nan
1.73447,nan
1.30098,nan
1.78153,nan
1.48477,nan
3.74249,nan
3.60157,nan
2.91470,nan
3.25948,nan
1.30215,nan
1.30103,nan
3.12588,nan
1.31303,nan
1.30103,nan
1.49784,nan
1.49721,nan
1.30176,nan
1.30099,nan
1.61370,nan
1.45315,nan
1.57554,nan
1.30103,nan
1.30109,nan
2.93605,nan
3.70743,nan
1.30161,nan
1.68253,nan
3.53747,nan
3.36564,nan
1.39001,nan
3.24953,nan
3.50636,nan
3.06266,nan
3.46108,nan
3.25502,nan
3.62263,nan
3.03262,nan
3.83658,nan
1.53544,nan
1.64201,nan
3.55060,nan
3.41661,nan
1.30103,nan
3.47647,nan
3.39027,nan
1.77222,nan
3.20408,nan
1.30103,nan
3.56550,nan
3.53335,nan
3.25486,nan
3.49361,nan
3.69390,nan
3.18841,nan
3.30974,nan
1.71979,nan
3.22962,nan
1.58000,nan
1.48827,nan
3.15072,nan
3.35904,nan
3.62390,nan
1.30103,nan
1.30103,nan
1.30108,nan
1.48702,nan
1.42635,nan
3.50219,nan
3.29725,nan
3.25935,nan
3.69631,nan
3.42028,nan
3.40423,nan
1.30144,nan
1.60685,nan
1.30538,nan
3.71442,nan
3.51303,0.14030
3.42098,nan
3.37236,nan
3.57829,nan
3.50610,nan
3.50484,nan
3.30965,nan
3.35613,nan
1.30110,nan
1.43856,nan
2.86543,nan
1.30103,nan
1.49579,nan
3.58216,nan
1.51804,nan
1.30103,nan
1.61940,nan
3.63685,nan
3.23687,nan
3.49775,nan
3.25188,nan
1.53582,nan
3.38449,nan
1.30103,nan
1.59700,nan
1.41244,nan
1.30103,nan
1.99319,nan
3.04930,nan
1.30103,nan
2.95814,nan
1.42180,nan
1.55169,nan
3.39544,nan
1.51341,nan
1.30103,nan
1.74471,nan
3.51378,nan
3.46747,nan
3.40425,nan
3.50332,nan
1.30152,nan
3.50015,nan
1.30103,nan
1.38770,nan
1.95654,nan
1.30430,nan
1.29944,nan
1.30103,nan
1.46772,nan
1.30103,nan
1.54424,nan
1.30298,nan
1.30159,nan
1.51393,nan
1.30103,nan
1.82278,nan
1.30103,nan
1.30103,nan
1.48178,nan
1.30410,nan
1.34375,nan
1.49493,nan
1.50739,nan
1.48702,nan
1.30012,nan
1.29990,nan
1.30103,nan
1.90496,nan
1.30103,nan
1.72119,nan
1.30171,nan
1.30351,nan
1.48543,nan
1.37172,nan
1.68746,nan
1.30103,nan
1.51656,nan
1.56468,nan
1.30103,nan
1.30103,nan
1.30155,nan
1.71981,nan
1.68645,nan
1.30103,nan
1.30138,nan
1.30103,nan
3.46814,0.12024
1.42858,nan
3.25914,nan
1.74639,nan
3.48020,nan
1.36228,nan
1.36694,nan
1.30499,nan
1.51264,nan
1.30110,nan
3.26202,nan
1.30103,nan
1.40115,0.14575
1.31399,nan
1.46827,nan
1.50434,nan
1.30481,nan
1.70287,nan
1.30386,nan
1.30103,nan
1.30759,nan
1.30112,nan
1.30103,nan
1.64446,nan
1.30392,nan
1.30817,nan
1.43110,nan
1.45522,nan
1.57289,nan
1.30103,nan
1.58026,nan
1.30273,nan
1.51227,nan
1.30103,nan
1.44814,nan
1.51042,nan
1.30103,nan
1.30108,nan
1.30103,nan
1.30103,nan
1.30103,nan
1.30103,nan
1.30103,nan
1.53143,nan
1.30018,nan
1.30119,nan
1.30007,nan
1.47438,nan
1.30103,nan
1.67859,nan
1.51574,nan
1.34177,nan
1.68674,nan
1.42498,nan
1.57782,nan
1.30103,nan
1.30103,nan
1.31164,nan
1.29816,nan
1.30023,nan
1.30103,nan
1.66424,nan
1.30158,nan
1.30056,nan
1.44646,nan
1.30240,nan
1.87896,nan
1.50129,nan
1.30103,nan
1.43432,nan
1.30121,nan
1.30161,nan
1.51970,nan
1.36505,nan
1.42048,nan
1.46396,nan
1.30103,nan
1.59316,nan
1.56431,nan
1.34885,nan
1.30108,nan
1.52235,nan
1.30109,nan
1.59468,nan
1.30106,nan
1.30103,nan
1.30107,nan
1.30103,nan
1.39482,nan
1.85667,nan
1.63463,nan
1.30103,nan
1.30140,nan
1.30103,nan
1.57918,nan
1.30199,nan
1.30103,nan
1.71486,nan
1.30710,nan
1.30105,nan
1.68207,nan
1.30157,nan
1.42413,nan
1.55396,nan
1.30450,nan
1.54996,nan
1.51205,nan
1.30108,nan
1.30697,nan
1.45677,nan
1.40952,nan
1.45775,nan
1.50397,nan
1.30103,nan
1.30108,nan
1.42562,nan
1.30103,nan
1.30103,nan
1.30103,nan
1.44127,nan
1.57918,nan
1.30244,nan
1.30073,nan
1.30103,nan
1.54364,nan
1.88935,nan
1.72657,nan
1.30112,nan
1.30111,nan
1.31003,nan
1.30543,nan
1.30103,nan
1.30067,nan
1.30103,nan
1.30167,nan
1.30103,nan
1.30109,nan
1.30103,nan
1.30103,nan
1.66173,nan
1.30103,nan
1.52743,nan
1.62844,nan
1.30807,nan
1.30103,nan
3.54727,0.15002
1.30103,nan
3.19707,nan
3.49764,nan
3.56475,nan
1.88449,nan
3.57388,0.07998
3.39689,nan
1.30104,nan
3.25948,nan
3.52958,nan
3.25877,nan
1.30349,nan
1.54356,nan
1.30103,nan
1.38851,nan
1.55347,nan
1.42816,nan
1.30103,nan
1.68209,nan
1.30002,nan
1.30126,nan
3.55514,nan
1.30103,nan
1.30103,nan
3.40242,nan
3.36926,nan
1.30103,nan
3.43833,nan
3.49447,nan
1.68767,nan
1.30260,nan
1.42286,nan
1.30211,nan
1.30537,nan
3.40777,nan
3.27398,nan
3.53554,nan
3.52227,nan
1.30103,nan
1.58975,nan
1.30103,nan
1.59407,nan
3.55461,nan
3.12824,nan
3.35567,nan
1.30103,nan
1.54194,nan
1.52849,nan
3.60269,nan
1.30103,nan
1.30194,nan
3.26395,nan
1.44857,nan
3.21742,nan
1.85729,nan
1.65056,nan
1.30382,nan
1.30145,nan
1.30103,nan
1.30003,nan
1.30103,nan
3.50499,nan
1.30214,nan
1.38355,nan
1.47636,nan
1.30103,nan
1.30109,nan
1.30103,nan
3.62015,0.02160
3.35608,nan
3.30783,nan
3.57819,nan
3.53309,nan
3.66614,0.10289
3.65427,nan
3.25795,nan
1.30260,nan
3.24406,nan
3.68245,0.09774
3.71235,nan
3.72456,nan
3.69350,nan
3.59239,nan
3.62245,nan
3.58252,nan
3.55316,nan
3.67286,nan
3.69535,nan
3.66051,nan
3.60844,nan
3.69463,nan
3.55112,nan
3.32804,nan
3.26055,nan
3.64395,nan
3.43349,nan
3.22715,nan
3.58452,nan
3.25982,nan
3.52781,nan
3.72171,nan
3.18478,nan
3.60773,0.09302
3.59838,nan
3.66614,nan
1.30103,nan
3.57342,0.04203
3.14036,nan
3.49838,nan
3.69026,nan
3.53999,nan
3.43523,nan
1.30391,nan
3.46841,nan
3.62369,nan
3.26083,nan
3.51567,nan
3.74818,nan
1.87348,nan
1.30113,nan
3.44771,nan
3.43883,nan
3.36053,nan
3.42925,nan
3.70990,nan
3.67363,nan
3.79076,nan
3.49440,nan
1.61417,nan
3.69143,nan
3.51322,nan
1.30103,nan
3.61530,nan
3.41883,nan
3.71569,nan
3.69632,nan
1.65736,nan
3.57291,nan
3.90822,nan
3.53329,nan
1.30103,nan
3.82611,nan
3.60106,nan
1.30113,nan
1.59348,nan
3.02117,nan
3.73156,nan
3.26717,nan
3.66754,nan
3.77597,nan
3.48037,nan
3.74912,nan
3.61391,nan
3.65031,nan
3.13125,nan
3.71262,nan
1.30103,nan
3.60927,nan
1.39564,nan
3.63726,nan
3.21389,nan
3.71982,nan
3.18591,nan
3.62710,nan
3.67577,nan
3.68840,nan
3.64005,nan
3.51085,nan
3.74434,nan
3.79279,nan
3.71343,nan
3.80983,nan
3.60212,0.05792
2.89225,nan
1.30116,nan
3.73818,nan
3.66780,nan
3.53430,nan
3.81876,nan
3.62734,0.11391
3.79766,nan
3.63720,nan
3.62209,nan
3.81778,0.19696
3.50919,nan
3.60212,nan
3.69571,nan
3.65881,0.15478
3.74273,nan
3.25866,nan
3.90821,nan
3.38928,nan
3.74367,nan
3.74007,nan
3.60119,nan
3.81385,nan
3.73691,nan
3.61838,nan
1.30257,nan
3.75648,nan
3.38163,nan
3.68202,nan
1.30407,nan
3.68768,nan
3.47352,nan
3.60790,nan
3.83243,nan
3.52397,nan
3.60518,0.05492
3.11571,nan
3.63300,nan
3.68115,nan
3.66716,nan
3.64454,nan
3.73531,nan
3.53024,nan
1.63377,nan
3.90915,nan
3.84657,nan
3.39467,nan
3.59167,nan
3.74667,nan
3.52867,nan
3.72724,nan
3.65497,nan
3.13305,0.00923
3.61435,nan
3.77188,nan
3.52366,nan
3.16732,nan
3.60847,nan
3.78212,nan
3.76411,nan
3.68353,nan
1.57828,nan
3.33803,nan
3.25549,nan
3.65696,nan
3.35384,nan
3.64750,nan
1.54317,nan
3.68971,nan
3.63337,nan
3.64258,nan
3.25863,nan
3.69732,nan
3.64156,nan
3.82373,nan
3.53035,nan
3.62902,nan
3.63006,0.08935
3.75783,nan
3.63963,nan
3.49141,nan
3.73454,nan
3.25759,nan
3.72643,nan
3.55964,nan
1.30221,nan
3.64847,nan
3.68895,nan
3.65217,nan
3.56848,nan
3.79972,nan
3.51619,nan
3.63459,nan
3.77096,nan
3.40398,nan
3.64516,nan
3.52622,nan
3.15042,nan
3.51378,nan
1.59653,nan
1.30103,nan
1.40911,0.15274
1.30037,nan
1.82970,nan
1.39713,nan
1.30103,nan
1.76343,nan
1.61677,nan
1.30091,nan
2.63066,nan
1.30105,nan
1.42945,nan
1.49866,nan
3.29265,nan
1.85733,nan
1.59640,nan
1.91910,nan
1.37575,nan
2.16457,nan
1.30103,nan
3.57665,nan
3.52680,nan
1.30103,nan
1.47377,nan
3.35537,nan
1.30065,nan
1.67378,nan
3.26114,nan
1.49413,nan
3.20232,nan
3.74713,0.05940
3.25876,nan
3.25277,nan
3.69732,nan
1.30103,nan
3.59226,nan
1.30359,nan
3.54627,0.12050
1.89846,nan
3.51847,nan
3.47610,nan
3.41020,nan
3.68666,nan
3.45604,nan
1.30097,nan
2.00741,nan
3.48682,nan
3.41765,nan
1.73413,nan
1.30103,nan
3.28993,nan
3.61238,nan
1.33320,nan
3.59528,nan
3.56010,nan
1.30107,nan
1.45938,nan
1.71160,nan
1.45978,nan
1.60395,nan
1.30103,nan
3.67472,nan
3.48660,nan
3.20019,nan
3.13291,0.00327
3.60726,nan
3.24627,nan
3.50379,nan
3.26270,0.00457
2.95917,nan
3.53005,0.01525
3.42426,nan
3.26306,nan
3.06427,0.26974
3.26114,nan
3.51958,nan
3.53042,0.03193
3.26231,nan
3.61985,nan
1.43595,nan
1.30033,nan
3.62437,nan
3.57753,nan
3.28977,nan
3.19900,nan
1.30103,nan
3.14136,nan
1.30132,nan
3.43093,nan
1.30110,nan
3.31153,nan
3.25803,nan
3.13492,nan
3.16749,nan
2.11317,nan
3.38319,nan
3.35662,nan
3.47717,nan
3.22534,nan
3.67698,nan
1.30103,nan
3.30648,nan
3.33742,nan
1.30108,nan
3.48110,nan
3.80023,nan
1.80916,nan
3.53443,nan
3.36127,nan
1.90943,nan
3.55053,nan
3.71495,nan
3.34617,0.03189
1.30103,nan
1.29787,nan
3.23606,nan
3.42887,nan
1.66368,nan
1.30103,nan
3.49823,nan
1.30103,nan
3.25935,nan
1.30103,nan
3.38874,nan
1.39462,nan
1.30114,nan
3.14346,nan
3.47105,nan
1.41699,nan
1.66893,nan
1.30103,nan
1.30103,nan
1.30106,nan
1.49476,nan
1.60762,nan
1.30233,nan
1.30080,nan
1.41719,nan
1.46617,nan
1.30103,nan
1.29740,nan
1.30183,nan
1.63332,nan
1.30103,nan
3.26899,nan
1.37724,nan
3.75233,0.04973
3.76475,nan
3.38546,nan
3.69156,nan
3.73168,nan
3.69958,nan
3.71704,nan
3.87502,nan
3.54053,nan
3.90524,nan
3.69319,nan
3.74498,0.09695
3.53283,nan
1.30001,nan
3.86474,nan
3.56224,nan
1.87956,nan
3.57353,nan
3.71463,nan
3.25469,nan
3.56183,nan
3.65864,nan
3.54718,nan
3.13955,nan
3.70879,nan
3.68147,nan
3.67508,nan
3.89788,nan
3.82495,nan
3.66926,nan
3.72505,nan
1.30103,nan
3.82193,nan
3.11561,0.03075
3.72049,nan
3.80233,0.11538
3.26001,nan
1.47690,nan
3.64397,nan
3.43435,nan
3.39148,nan
3.14080,nan
3.77597,nan
3.63116,nan
3.73725,nan
3.53032,nan
3.75969,nan
1.30103,nan
3.54551,nan
3.75415,nan
3.68777,nan
1.30103,nan
1.29979,nan
3.25621,nan
1.89427,nan
3.23149,nan
3.67356,nan
3.47253,nan
3.75005,nan
3.33314,nan
3.74635,nan
3.49380,nan
3.17153,nan
3.76090,nan
1.30103,nan
3.64599,nan
3.68867,nan
3.84145,nan
3.55759,nan
3.75751,nan
3.87743,nan
3.76879,nan
3.95603,nan
3.65365,nan
3.53369,nan
3.70645,nan
3.74407,nan
3.84263,nan
3.68135,nan
3.44297,nan
3.85450,nan
3.40037,nan
3.53576,nan
3.62646,nan
3.48679,nan
3.63750,nan
3.90079,nan
3.81059,nan
3.93577,nan
3.90244,nan
3.59908,nan
3.74341,nan
3.70055,nan
3.88674,nan
3.79539,nan
1.30459,nan
3.64400,nan
3.69205,nan
3.76452,nan
1.30103,nan
1.30109,nan
3.81095,nan
3.66041,nan
3.24196,nan
3.88102,0.08263
3.77597,nan
3.70900,nan
1.30103,nan
3.51810,nan
3.54571,nan
3.64496,nan
3.74069,0.04158
3.51324,nan
3.67607,nan
3.74401,nan
3.64492,nan
3.70413,nan
3.79782,nan
3.86729,nan
3.62500,nan
3.74302,nan
3.59274,nan
3.79167,nan
3.72597,nan
3.77057,nan
3.65429,nan
3.80056,nan
3.76156,nan
3.75221,nan
3.66788,nan
3.81957,nan
3.25584,nan
3.86264,nan
3.70791,nan
3.41376,nan
3.41235,nan
3.69589,nan
3.57222,nan
3.72533,nan
3.55248,nan
1.30103,nan
1.30148,nan
3.84474,nan
3.68228,nan
3.74032,nan
1.30074,nan
3.72310,nan
3.74009,nan
3.79872,nan
3.25331,nan
3.69357,nan
3.69437,0.01804
3.61068,nan
3.80751,nan
3.52550,nan
3.96416,nan
3.68306,nan
3.85874,nan
3.63366,nan
3.56363,nan
3.64127,nan
1.30103,nan
3.42853,nan
3.64780,nan
3.83644,nan
1.42543,nan
3.70246,nan
3.64665,nan
3.41615,nan
3.69482,nan
3.63988,nan
3.77081,nan
3.82574,nan
3.56276,nan
3.81452,0.08687
3.71604,nan
3.47543,nan
3.67725,nan
3.75876,nan
3.64737,nan
3.61668,nan
3.73646,nan
3.72633,nan
3.88371,nan
3.81662,nan
1.30103,nan
3.86891,nan
3.76840,nan
3.71890,nan
3.57318,nan
3.20841,nan
3.53860,nan
3.73820,nan
3.63985,0.08123
1.30103,nan
1.56271,nan
3.37589,nan
1.49067,nan
3.53177,nan
3.17220,nan
3.54727,nan
3.33388,nan
3.43971,nan
3.48881,nan
3.26386,nan
3.68911,nan
1.55439,nan
3.65070,nan
3.66772,nan
3.65396,nan
3.19382,nan
3.60199,nan
3.55138,nan
3.55008,nan
3.75398,nan
3.61174,nan
3.53371,nan
3.24856,nan
3.29487,nan
3.51281,nan
3.62800,nan
3.64402,nan
3.72762,nan
3.49463,nan
3.66117,nan
3.76743,nan
3.52691,nan
3.68636,nan
3.45296,nan
3.51306,nan
3.54210,nan
3.76372,nan
3.83352,nan
3.69606,nan
3.70583,nan
3.40501,nan
3.25739,nan
3.57237,nan
3.80317,nan
3.67698,nan
3.47294,nan
3.69077,nan
3.49101,nan
3.25612,nan
3.39163,nan
3.70840,nan
3.69152,0.09697
3.37808,nan
3.70697,nan
3.58808,0.13017
3.12527,nan
3.72877,nan
3.57384,nan
3.68470,nan
3.80427,0.09301
3.77881,nan
3.76214,nan
3.62784,nan
3.70924,nan
1.30131,nan
3.66761,nan
1.41882,nan
3.36703,nan
3.79187,nan
3.78108,nan
3.15749,nan
3.63189,nan
3.71074,nan
3.64944,nan
3.75507,nan
3.59933,nan
3.65924,nan
3.15881,nan
3.58906,nan
3.45424,nan
3.53661,nan
3.74620,nan
1.43403,nan
3.34975,nan
3.88908,0.03464
2.98117,nan
3.66830,nan
1.49829,nan
3.53096,nan
3.72589,nan
3.50196,nan
3.74945,nan
3.76499,nan
3.59161,nan
3.62188,nan
3.63692,nan
3.68647,nan
3.63436,nan
3.67041,nan
3.84554,nan
3.49763,nan
3.24871,nan
3.71549,nan
3.69380,nan
1.30204,nan
3.85546,nan
3.58306,nan
3.54228,nan
3.76611,nan
3.76837,nan
2.01150,nan
3.59436,0.07548
3.76506,nan
3.87356,nan
3.53594,nan
3.64323,nan
3.98082,nan
3.48750,nan
3.43990,nan
3.76685,nan
3.62162,nan
3.55558,nan
3.57106,nan
3.69516,nan
3.79811,nan
3.63881,nan
3.19190,nan
3.73124,nan
3.65623,nan
3.62296,nan
3.52040,nan
3.39382,nan
3.24983,nan
1.30103,nan
3.82659,nan
3.93668,nan
3.82361,nan
3.76803,nan
3.85792,nan
3.88022,nan
3.74691,nan
3.80974,nan
3.42410,nan
3.58990,nan
3.68506,nan
3.83993,nan
3.70024,nan
3.74896,nan
3.75802,nan
3.72408,nan
3.77866,nan
3.61068,0.06975
3.62104,nan
3.74385,nan
3.61190,nan
3.56895,nan
3.79868,nan
3.66845,0.13414
3.68952,nan
3.88273,nan
3.57181,nan
3.56242,nan
3.66747,nan
3.84472,nan
3.56345,nan
3.29971,nan
3.69509,nan
3.48895,nan
3.50379,nan
3.60929,nan
3.48614,nan
3.57741,nan
3.66077,nan
3.82322,nan
1.30103,nan
3.68423,nan
3.65455,nan
3.22720,nan
3.62527,nan
3.44686,nan
3.37226,nan
3.51938,0.12077
3.51901,nan
3.56222,nan
3.14388,nan
3.45539,nan
2.99400,nan
3.73046,nan
1.29978,nan
2.63106,nan
3.11508,nan
1.48659,nan
3.66196,nan
3.33482,nan
3.55818,nan
1.35793,nan
1.30103,nan
1.30103,nan
1.30272,nan
1.30103,nan
1.43834,nan
3.50097,nan
3.28167,nan
1.56509,nan
1.76190,nan
1.30103,nan
3.72483,0.04136
3.63438,nan
3.51390,nan
3.28639,nan
3.44999,nan
3.42541,nan
3.54090,nan
3.69356,nan
3.58932,nan
3.60257,nan
1.30103,nan
3.49733,nan
3.63653,0.02380
3.74735,nan
3.70146,nan
3.43111,nan
3.67167,nan
3.67390,0.09755
3.72073,nan
3.50204,nan
3.79278,nan
3.72265,nan
3.96327,nan
3.59987,nan
3.45321,nan
3.66957,nan
3.81444,nan
3.35075,nan
3.14675,nan
3.70453,nan
3.28375,nan
3.66587,nan
3.64433,nan
1.30159,nan
3.58754,nan
3.69390,nan
1.50088,nan
3.70634,nan
1.30070,nan
3.66764,nan
3.35942,nan
3.49460,nan
3.49380,nan
3.28635,nan
3.62608,nan
3.37422,nan
3.13843,nan
3.41241,nan
3.66505,nan
3.51626,nan
3.43616,nan
3.65823,nan
3.73736,nan
3.55600,nan
3.69309,nan
3.62354,nan
3.67710,nan
2.90186,nan
3.65029,nan
3.67943,nan
1.46536,nan
3.55968,nan
3.63739,nan
3.57990,nan
3.49274,nan
3.53344,nan
3.69610,nan
3.38779,nan
3.85556,nan
3.63951,nan
3.55159,nan
3.69390,nan
3.38644,nan
3.56279,nan
3.60874,nan
3.78177,nan
3.60699,nan
1.61987,nan
3.73259,nan
3.51250,nan
3.55599,nan
3.50228,nan
3.56649,nan
3.55257,nan
3.37052,nan
3.04675,nan
